COURSE_CODE,COURSE_TITLE,MODULES_TITLE,MODULE_CODE,url video,Quiz_code,Code_Question ,Quiz,option 1,answer,option 2,answer,option 4,answer,option5,answer,option6,answer,option7,answer,option8,answer,,,,,,
FMPS_C004,نظريات التعلم,النظرية السلوكية   ,,,,FMPS_C004_QV02_Q_2," أجب بصحيح او  خطأ على العبارة الموالية:
تركز النظرية السلوكية اساسا على ما هو تجريبي وتطبيقي وفق ثنائية مثيراستجابة من اجل تلقين المعرفة، وتقييم المعرفة عن طريق الملاحظة والقياس، وأن المؤثرات الخارجية هي وحدها القادرة على ايصال المعرفة وترسيخها في ذاكرة الفرد لتنعكس على سلوكه الظاهر
",صحيح,true  ,خطأ,false ,,,,,,,,,,,,,,,,
FMPS_C004,نظريات التعلم,النظرية السلوكية   ,,,,FMPS_C004_QV02_Q_3,"من بين العبارات التالية، حدد تلك التي تبدو لك الخاطئة: 
النظرية السلوكية هي نظرية نفسية شاملة تركز على تفسير السلوك البشري وتأثير البيئة والتجارب على هذا السلوك وتتناول النظرية السلوكية عدة مفاهيم مهمة، ومن بينها :
","التعلم والتكيف 

",false ,المحفزات,false ,العقوبة والتعزيز,false ,تكيف المهارات الحركية والابداعية,true  ,التكيف الاجتماعي,false ,التعلم النموذجي,false ,,,,,,,,
FMPS_C004,نظريات التعلم,النظرية السلوكية   ,,,,FMPS_C004_QV02_Q_4," أجب بصحيح او  خطأ على العبارة الموالية:
تؤمن النظرية السلوكية بأن السلوك يتعلم عن طريق التحفيز والتعزيز. فعندما يتعرض الفرد لمحفز إيجابي مكافأة  بعد تنفيذ سلوك معين، فإنه يصبح أكثر عرضة لتكرار هذا السلوك. وبالمثل، عندما يتعرض لمحفز سلبي عقوبة بعد سلوك آخر، فإنه يصبح أقل عرضة لتكراره
",صحيح,true  ,خطأ,false ,,,,,,,,,,,,,,,,
FMPS_C004,نظريات التعلم,النظرية السلوكية   ,,,,FMPS_C004_QV02_Q_5," أجب بصحيح او  خطأ على العبارة الموالية:
تركز النظرية السلوكية على مفهوم التكيف، حيث يقوم الفرد بتعديل سلوكه بناءً على المحفزات والتجارب التي يواجهها. يتعلم الفرد السلوك المناسب للمواقف المختلفة ويقوم بالتغيير وفقًا لظروف البيئة",صحيح,true  ,خطأ,false ,,,,,,,,,,,,,,,,
FMPS_C004,نظريات التعلم,النظرية السلوكية   ,,,,FMPS_C004_QV02_Q_6," أجب بصحيح او  خطأ على العبارة الموالية:
تشدد النظرية السلوكية على أهمية التعليم والتدريب في تغيير السلوك. فيمكن تحقيق ذلك من خلال تجنب المحفزات وعدم توفير التعزيزات ",خطأ,false ,صحيح,true  ,,,,,,,,,,,,,,,,
FMPS_C004,نظريات التعلم,النظرية السلوكية   ,,,,FMPS_C004_QV02_Q_7,"من بين العبارات التالية، حدد تلك التي تبدو لك الصحيحة 
في تجربة واطسون لنظرية السلوكية مع الطفل ألبيرات يعد الفأر:



",مثير اشتراطيا,true  ,حافر اشتراطيا,false ,,,,,,,,,,,,,,,,
FMPS_C004,نظريات التعلم,التطبيق البيداغوجي للنظرية السلوكية ,FMPS_C004_V03,https://drive.google.com/file/d/11McgijhN26uvW4hc4ihI8BrSIUZu0q8R/view?usp=drive_link,FMPS_C004_QV03,FMPS_C004_QV03_Q_1,"من بين العبارات التالية، حدد تلك التي تبدو لك صحيحة: 
يمكن استخدام نظرية العمل والمكافأة في تحفيز الأطفال على تعلم سلوكيات جديدة وإظهار سلوك مرغوب. على سبيل المثال، يمكن إعطاء المكافآت والثناء عندما 

",يقوم الطفل بمشاركة أفكاره ,true  ,التعاون مع الآخرين,true  ,القيام بأنشطة إيجابية,true  ,عندما يستخدم العنف للدفاع عن نفسه أثناء شجار مع زملائه,false ,,,,,,,,,,,,
FMPS_C004,نظريات التعلم,التطبيق البيداغوجي للنظرية السلوكية ,,,,FMPS_C004_QV03_Q_2," أجب بصحيح او  خطأ على العبارة الموالية:
يمكن أن يكون المربي نموذجاً إيجابياً يحتذى به للأطفال. من خلال عرض السلوكيات المرغوبة والإيجابية، يمكن أن يكون لديهم نماذج قوية للتعلم والتقليد.",صحيح,true  ,خطأ,false ,,,,,,,,,,,,,,,,
FMPS_C004,نظريات التعلم,التطبيق البيداغوجي للنظرية السلوكية ,,,,FMPS_C004_QV03_Q_3," أجب بصحيح او  خطأ على العبارة الموالية:
يمكن تحفيز الأطفال على المشاركة في تجارب تعليمية أنشطة، مثل الألعاب التعليمية والمشروعات الفنية والأنشطة الحركية. هذا يساعدهم على تجربة الأفكار واكتساب المهارات الجديدة بشكل غير مباشر.", خطأ,false ,صحيح,true  ,,,,,,,,,,,,,,,,
FMPS_C004,نظريات التعلم,التطبيق البيداغوجي للنظرية السلوكية ,,,,FMPS_C004_QV03_Q_4," أجب بصحيح او  خطأ على العبارة الموالية:
يهم التطبيق السلوكي أيضًا أن يتم مراعاة تفرد كل طفل واحتياجاته الخاصة. يجب توفير بيئة تعليمية تشجع على التفاعل الإيجابي مع كل طفل بطريقة ملائمة له.",صحيح,true  ,خطأ,false ,,,,,,,,,,,,,,,,
FMPS_C004,نظريات التعلم,التطبيق البيداغوجي للنظرية السلوكية ,,,,FMPS_C004_QV03_Q_5," أجب بصحيح او  خطأ على العبارة الموالية:
يمكن تحديد أهداف تعليمية واضحة ومناسبة لكل طفل، ومن ثم تقييم التقدم المحرز بانتظام لمساعدتهم في التطور والتحسن.",صحيح,true  ,خطأ,false ,,,,,,,,,,,,,,,,
FMPS_C004,نظريات التعلم,التطبيق البيداغوجي للنظرية السلوكية ,,,,FMPS_C004_QV03_Q_6," أجب بصحيح او  خطأ على العبارة الموالية:
قامت المربية بتطبيق مبادئ النظرية السلوكية لمساعدة أحمد على تطوير مهاراته الاجتماعية عبر 
 تحليل السلوك
 تحديد الأهداف 
تقديم تقييم وملاحظات
.", خطأ,false ,صحيح,true  ,,,,,,,,,,,,,,,,
FMPS_C004,نظريات التعلم,التطبيق البيداغوجي للنظرية السلوكية ,,,,FMPS_C004_QV03_Q_7," من بين العبارات التالية، حدد تلك التي تبدو لك صحيحة:
النظرية السلوكية هي نموذج تربوي يهدف إلى تحسين التعلم والتعليم من خلال تحديد المثيرات المناسبة واستجابات الأطفال وتعزيز السلوكيات المرغوبة عبر مايلي:

","تقديم المثير 


",true  ,الاستجابة المطلوبة,true  ,التعزيز السلبي,false ,تعزيز الاستجابة,true  ,تقديم أهداف جديدة,true  ,,,,,,,,,,
FMPS_C004,نظريات التعلم,النظرية البنائية ,FMPS_C004_V04,https://drive.google.com/file/d/12gjq3FV0FKvpsUm6ul4J2Slqlw6qgFSr/view?usp=drive_link,FMPS_C004_QV04,FMPS_C004_QV04_Q_1," أجب بصحيح او  خطأ على العبارة الموالية:
النظرية البنائية هي نظرية تقوم على مبدأ أن التعلم فعل نشيط، وأن بناء المعارف يتم استنادا إلى المعارف السابقة خبرات وتمثلات تصورات. يكون المتعلم محورا للعملية التعليمية التعلمية، يبني معرفته اعتمادا على ذاته فقط من خلال الملاحظة، الانتقاء، صياغة الفرضيات، التحليل، الاستنتاج . 

.",صحيح,true  ,خطأ,false ,,,,,,,,,,,,,,,,
FMPS_C004,نظريات التعلم,النظرية البنائية ,,,,FMPS_C004_QV04_Q_2," من بين العبارات التالية، حدد تلك التي تبدو لك صحيحة:
من مبادئ النظرية البنائية أن المتعلم يشارك في بناء معرفته الخاصة بناءً على تجاربه الشخصية ومعرفته السابقة. وبالتالي، فإن التعلم يعتمد على النشاط والتفاعل والمشاركة الفعالة من قبل المتعلم.


","مبدأ البناء النشط
",true  ,مبدأ الاستدلال,false ,,,,,,,,,,,,,,,,
FMPS_C004,نظريات التعلم,النظرية البنائية ,,,,FMPS_C004_QV04_Q_3," من بين الأفكار التالية، حدد تلك التي تبدو لك صحيحة:
يقوم مبدأ التعلم الجاري على التأكيد النهج البنائي على أهمية أن يكون التعلم:

","عملية مستمرة حيث يواصل المتعلم بناء المعرفة وتطويرها على مر الزمن .

",true  ,عملية متقطعة حيث يواصل المتعلم بناء المعرفة وتطويرها على مر الزمن .,false ,,,,,,,,,,,,,,,,
FMPS_C004,نظريات التعلم,النظرية البنائية ,,,,FMPS_C004_QV04_Q_4," أجب بصحيح او  خطأ على العبارة الموالية:
تعتبر الأخطاء والملاحظات حاجزا للتعلم في النهج البنائي. عندما يواجه المتعلم صعوبات أو يرتكب أخطاءً، لا يمكنه بناء فهمًا أعمق وأكثر دقة للمفاهيم
.", خطأ,false ,صحيح,true  ,,,,,,,,,,,,,,,,
FMPS_C004,نظريات التعلم,النظرية البنائية ,,,,FMPS_C004_QV04_Q_5,"من بين العبارات التالية، حدد تلك التي تبدو لك صحيحة:
.
",المتعلم هو مصدر بناء المعرفة,true  ,المتعلم لا يملك أي تصورات او تمثلات سابقة .,false ,"من خلال تلاؤم الذات المتعلمة والمعارف الجديدة، يتحقق  التوازن والتكيف",true  ,,,,,,,,,,,,,,
FMPS_C004,نظريات التعلم,النظرية البنائية ,,,,FMPS_C004_QV04_Q_6," أجب بصحيح او  خطأ على العبارة الموالية:
يعتبر المتعلم النشط هو المصدر الأساسي لبناء المعرفة، حيث يشارك في عملية اكتشاف المفاهيم والأفكار وبناء الاستدلالات من خلال تجاربه الشخصية .
.",صحيح,true  , خطأ,false ,,,,,,,,,,,,,,,,
FMPS_C004,نظريات التعلم,النظرية البنائية ,,,,FMPS_C004_QV04_Q_7," أجب بصحيح او  خطأ على العبارة الموالية:
تشجع النظرية البنائية المتعلمين على تطوير مهارات التفكير النقدي والاعتماد على أنفسهم في بناء المعرفة وفهم العالم من حولهم.
",صحيح,true  , خطأ,false ,,,,,,,,,,,,,,,,
FMPS_C004,نظريات التعلم,التطبيق البيداغوجي للنظرية البنائية ,FMPS_C004_V05,https://drive.google.com/file/d/1eeUkSEE4HNIVJFAsXVqvSCqSJ58_R03G/view?usp=drive_link,FMPS_C004_QV05,FMPS_C004_QV05_Q_1," من بين العبارات التالية، حدد تلك التي تبدو لك صحيحة:
تركز النظرية البنائية على دور المتعلم في بناء المعرفة والتفاعل مع المحيط والتجارب لفهم العالم من حوله. 
","بالنسبة لمربي التعليم الأولي، يمكن أن يكون التطبيق البيداغوجي للنظرية البنائية أمرا صعب و غير مفيد نظرا لإختلاف بين الأطفال الصغار نظرا لقلة  التفاعل مع البيئة وضعف  مفاهيمهم ومعرفتهم الذاتية  .  
",false ,"بالنسبة لمربي التعليم الأولي، يمكن أن يكون التطبيق البيداغوجي للنظرية البنائية مفيدًا في تعزيز تجربة التعلم لدى الأطفال الصغار وتشجيعهم على التفاعل مع البيئة وبناء مفاهيمهم ومعرفتهم الذاتية.",true  ,,,,,,,,,,,,,,,,
FMPS_C004,نظريات التعلم,التطبيق البيداغوجي للنظرية البنائية ,,https://drive.google.com/file/d/1eeUkSEE4HNIVJFAsXVqvSCqSJ58_R03G/view?usp=drive_link,,FMPS_C004_QV05_Q_2," من بين العبارات التالية، حدد تلك التي تبدو لك صحيحة:
تركز النظرية البنائية على دور المتعلم في بناء المعرفة والتفاعل مع المحيط والتجارب لفهم العالم من حوله. 
",صحيح,true  , خطأ,false ,,,,,,,,,,,,,,,,
FMPS_C004,نظريات التعلم,التطبيق البيداغوجي للنظرية البنائية ,,,,FMPS_C004_QV05_Q_3," من بين العبارات التالية، حدد تلك التي تبدو لك صحيحة:
تركز النظرية البنائية على دور المتعلم في بناء المعرفة والتفاعل مع المحيط والتجارب لفهم العالم من حوله. 
",صحيح,true  , خطأ,false ,,,,,,,,,,,,,,,,
